TREND,DATETIME_UTC,WOEID,LOCATION_NAME,TREND_POSITION
#TrumpShutdown,2018-01-22 02:15:07,44418,London,50
#TrumpShutdown,2018-01-22 02:15:07,44544,Belfast,50
#TrumpShutdown,2018-01-22 02:15:23,23424775,Canada,24
#TrumpShutdown,2018-01-22 02:15:26,2352824,Albuquerque,7
#TrumpShutdown,2018-01-22 02:15:26,2423945,Honolulu,4
#TrumpShutdown,2018-01-22 02:15:29,2449808,Mesa,5
#TrumpShutdown,2018-01-22 02:15:29,2487610,Salt Lake City,6
#TrumpShutdown,2018-01-22 02:15:32,2348079,Auckland,26
#TrumpShutdown,2018-01-22 02:15:33,23424916,New Zealand,25
#TrumpShutdown,2018-01-22 02:15:41,23424975,United Kingdom,48
#TrumpShutdown,2018-01-22 02:20:04,17044,Coventry,47
#TrumpShutdown,2018-01-22 02:20:04,26062,Leicester,50
#TrumpShutdown,2018-01-22 02:20:04,2972,Winnipeg,27
#TrumpShutdown,2018-01-22 02:20:04,3369,Ottawa,26
#TrumpShutdown,2018-01-22 02:20:04,8775,Calgary,27
#TrumpShutdown,2018-01-22 02:20:05,12723,Birmingham,50
#TrumpShutdown,2018-01-22 02:20:05,12903,Blackpool,46
#TrumpShutdown,2018-01-22 02:20:05,13963,Bristol,48
#TrumpShutdown,2018-01-22 02:20:05,15127,Cardiff,46
#TrumpShutdown,2018-01-22 02:20:05,25211,Hull,47
#TrumpShutdown,2018-01-22 02:20:05,26042,Leeds,50
#TrumpShutdown,2018-01-22 02:20:05,26734,Liverpool,50
#TrumpShutdown,2018-01-22 02:20:05,32452,Portsmouth,47
#TrumpShutdown,2018-01-22 02:20:05,32566,Preston,46
#TrumpShutdown,2018-01-22 02:20:05,3444,Quebec,24
#TrumpShutdown,2018-01-22 02:20:05,3534,Montreal,24
#TrumpShutdown,2018-01-22 02:20:05,36758,Swansea,46
#TrumpShutdown,2018-01-22 02:20:05,4118,Toronto,24
#TrumpShutdown,2018-01-22 02:20:05,9807,Vancouver,7
#TrumpShutdown,2018-01-22 02:20:06,13383,Bournemouth,46
#TrumpShutdown,2018-01-22 02:20:06,13911,Brighton,48
#TrumpShutdown,2018-01-22 02:20:06,18114,Derby,46
#TrumpShutdown,2018-01-22 02:20:06,19344,Edinburgh,50
#TrumpShutdown,2018-01-22 02:20:06,28869,Middlesbrough,46
#TrumpShutdown,2018-01-22 02:20:06,30079,Newcastle,46
#TrumpShutdown,2018-01-22 02:20:06,32185,Plymouth,48
#TrumpShutdown,2018-01-22 02:20:06,8676,Edmonton,29
#TrumpShutdown,2018-01-22 02:20:07,28218,Manchester,47
#TrumpShutdown,2018-01-22 02:20:07,30720,Nottingham,50
#TrumpShutdown,2018-01-22 02:20:07,34503,Sheffield,50
#TrumpShutdown,2018-01-22 02:20:07,36240,Stoke-on-Trent,49
#TrumpShutdown,2018-01-22 02:20:08,44418,London,50
#TrumpShutdown,2018-01-22 02:20:08,44544,Belfast,50
#TrumpShutdown,2018-01-22 02:20:25,2423945,Honolulu,4
#TrumpShutdown,2018-01-22 02:20:27,2352824,Albuquerque,7
#TrumpShutdown,2018-01-22 02:20:28,23424775,Canada,24
#TrumpShutdown,2018-01-22 02:20:28,2487610,Salt Lake City,6
#TrumpShutdown,2018-01-22 02:20:29,2348079,Auckland,26
#TrumpShutdown,2018-01-22 02:20:30,2449808,Mesa,5
#TrumpShutdown,2018-01-22 02:20:34,23424916,New Zealand,25
#TrumpShutdown,2018-01-22 02:20:38,23424975,United Kingdom,46
#TrumpShutdown,2018-01-22 02:25:04,25211,Hull,47
#TrumpShutdown,2018-01-22 02:25:04,2972,Winnipeg,27
#TrumpShutdown,2018-01-22 02:25:04,3444,Quebec,24
#TrumpShutdown,2018-01-22 02:25:04,4118,Toronto,24
#TrumpShutdown,2018-01-22 02:25:05,13963,Bristol,48
#TrumpShutdown,2018-01-22 02:25:05,15127,Cardiff,46
#TrumpShutdown,2018-01-22 02:25:05,17044,Coventry,47
#TrumpShutdown,2018-01-22 02:25:05,26042,Leeds,50
#TrumpShutdown,2018-01-22 02:25:05,26062,Leicester,50
#TrumpShutdown,2018-01-22 02:25:05,26734,Liverpool,50
#TrumpShutdown,2018-01-22 02:25:05,3369,Ottawa,26
#TrumpShutdown,2018-01-22 02:25:05,3534,Montreal,24
#TrumpShutdown,2018-01-22 02:25:05,36758,Swansea,46
#TrumpShutdown,2018-01-22 02:25:05,8676,Edmonton,29
#TrumpShutdown,2018-01-22 02:25:05,8775,Calgary,27
#TrumpShutdown,2018-01-22 02:25:05,9807,Vancouver,7
#TrumpShutdown,2018-01-22 02:25:06,12723,Birmingham,50
#TrumpShutdown,2018-01-22 02:25:06,12903,Blackpool,46
#TrumpShutdown,2018-01-22 02:25:06,13383,Bournemouth,46
#TrumpShutdown,2018-01-22 02:25:06,18114,Derby,47
#TrumpShutdown,2018-01-22 02:25:06,19344,Edinburgh,50
#TrumpShutdown,2018-01-22 02:25:06,30079,Newcastle,46
#TrumpShutdown,2018-01-22 02:25:06,32185,Plymouth,48
#TrumpShutdown,2018-01-22 02:25:06,32452,Portsmouth,47
#TrumpShutdown,2018-01-22 02:25:06,32566,Preston,46
#TrumpShutdown,2018-01-22 02:25:07,13911,Brighton,48
#TrumpShutdown,2018-01-22 02:25:07,28218,Manchester,47
#TrumpShutdown,2018-01-22 02:25:07,28869,Middlesbrough,46
#TrumpShutdown,2018-01-22 02:25:07,30720,Nottingham,50
#TrumpShutdown,2018-01-22 02:25:08,34503,Sheffield,50
#TrumpShutdown,2018-01-22 02:25:08,36240,Stoke-on-Trent,49
#TrumpShutdown,2018-01-22 02:25:08,44418,London,50
#TrumpShutdown,2018-01-22 02:25:08,44544,Belfast,50
#TrumpShutdown,2018-01-22 02:25:25,23424775,Canada,24
#TrumpShutdown,2018-01-22 02:25:28,2423945,Honolulu,4
#TrumpShutdown,2018-01-22 02:25:29,2352824,Albuquerque,7
#TrumpShutdown,2018-01-22 02:25:29,2487610,Salt Lake City,6
#TrumpShutdown,2018-01-22 02:25:30,2348079,Auckland,26
#TrumpShutdown,2018-01-22 02:25:32,2449808,Mesa,5
#TrumpShutdown,2018-01-22 02:25:35,23424916,New Zealand,25
#TrumpShutdown,2018-01-22 02:25:39,23424975,United Kingdom,46
#TrumpShutdown,2018-01-22 02:30:05,13963,Bristol,48
#TrumpShutdown,2018-01-22 02:30:05,15127,Cardiff,46
#TrumpShutdown,2018-01-22 02:30:05,17044,Coventry,47
#TrumpShutdown,2018-01-22 02:30:05,26042,Leeds,50
#TrumpShutdown,2018-01-22 02:30:05,2972,Winnipeg,27
#TrumpShutdown,2018-01-22 02:30:05,30079,Newcastle,45
#TrumpShutdown,2018-01-22 02:30:05,3444,Quebec,24
#TrumpShutdown,2018-01-22 02:30:05,4118,Toronto,24
#TrumpShutdown,2018-01-22 02:30:06,18114,Derby,45
#TrumpShutdown,2018-01-22 02:30:06,25211,Hull,47
#TrumpShutdown,2018-01-22 02:30:06,26062,Leicester,49
#TrumpShutdown,2018-01-22 02:30:06,26734,Liverpool,50
#TrumpShutdown,2018-01-22 02:30:06,32185,Plymouth,47
#TrumpShutdown,2018-01-22 02:30:06,3369,Ottawa,26
#TrumpShutdown,2018-01-22 02:30:06,3534,Montreal,24
#TrumpShutdown,2018-01-22 02:30:06,36758,Swansea,46
#TrumpShutdown,2018-01-22 02:30:06,8676,Edmonton,29
#TrumpShutdown,2018-01-22 02:30:06,8775,Calgary,27
#TrumpShutdown,2018-01-22 02:30:06,9807,Vancouver,7
#TrumpShutdown,2018-01-22 02:30:07,12723,Birmingham,50
#TrumpShutdown,2018-01-22 02:30:07,12903,Blackpool,46
#TrumpShutdown,2018-01-22 02:30:07,13383,Bournemouth,46
#TrumpShutdown,2018-01-22 02:30:07,19344,Edinburgh,50
#TrumpShutdown,2018-01-22 02:30:07,28218,Manchester,47
#TrumpShutdown,2018-01-22 02:30:07,32452,Portsmouth,47
#TrumpShutdown,2018-01-22 02:30:07,32566,Preston,46
#TrumpShutdown,2018-01-22 02:30:08,13911,Brighton,47
#TrumpShutdown,2018-01-22 02:30:08,28869,Middlesbrough,46
#TrumpShutdown,2018-01-22 02:30:08,30720,Nottingham,49
#TrumpShutdown,2018-01-22 02:30:08,36240,Stoke-on-Trent,49
#TrumpShutdown,2018-01-22 02:30:09,34503,Sheffield,50
#TrumpShutdown,2018-01-22 02:30:09,44418,London,50
#TrumpShutdown,2018-01-22 02:30:09,44544,Belfast,50
#TrumpShutdown,2018-01-22 02:30:28,23424775,Canada,24
#TrumpShutdown,2018-01-22 02:30:28,2423945,Honolulu,4
#TrumpShutdown,2018-01-22 02:30:29,2352824,Albuquerque,7
#TrumpShutdown,2018-01-22 02:30:29,2487610,Salt Lake City,6
#TrumpShutdown,2018-01-22 02:30:32,2449808,Mesa,5
#TrumpShutdown,2018-01-22 02:30:33,2348079,Auckland,26
#TrumpShutdown,2018-01-22 02:30:34,23424916,New Zealand,25
#TrumpShutdown,2018-01-22 02:30:42,23424975,United Kingdom,45
#TrumpShutdown,2018-01-22 02:35:04,13963,Bristol,47
#TrumpShutdown,2018-01-22 02:35:04,17044,Coventry,46
#TrumpShutdown,2018-01-22 02:35:04,26062,Leicester,49
#TrumpShutdown,2018-01-22 02:35:04,2972,Winnipeg,27
#TrumpShutdown,2018-01-22 02:35:04,3444,Quebec,24
#TrumpShutdown,2018-01-22 02:35:04,3534,Montreal,24
#TrumpShutdown,2018-01-22 02:35:04,4118,Toronto,24
#TrumpShutdown,2018-01-22 02:35:05,15127,Cardiff,46
#TrumpShutdown,2018-01-22 02:35:05,18114,Derby,45
#TrumpShutdown,2018-01-22 02:35:05,19344,Edinburgh,50
#TrumpShutdown,2018-01-22 02:35:05,25211,Hull,46
#TrumpShutdown,2018-01-22 02:35:05,26042,Leeds,50
#TrumpShutdown,2018-01-22 02:35:05,26734,Liverpool,50
#TrumpShutdown,2018-01-22 02:35:05,30079,Newcastle,46
#TrumpShutdown,2018-01-22 02:35:05,32185,Plymouth,48
#TrumpShutdown,2018-01-22 02:35:05,32452,Portsmouth,47
#TrumpShutdown,2018-01-22 02:35:05,32566,Preston,45
#TrumpShutdown,2018-01-22 02:35:05,3369,Ottawa,26
#TrumpShutdown,2018-01-22 02:35:05,36758,Swansea,46
#TrumpShutdown,2018-01-22 02:35:05,8676,Edmonton,29
#TrumpShutdown,2018-01-22 02:35:05,8775,Calgary,27
#TrumpShutdown,2018-01-22 02:35:05,9807,Vancouver,7
#TrumpShutdown,2018-01-22 02:35:06,12903,Blackpool,45
#TrumpShutdown,2018-01-22 02:35:06,28218,Manchester,47
#TrumpShutdown,2018-01-22 02:35:07,13383,Bournemouth,45
#TrumpShutdown,2018-01-22 02:35:07,13911,Brighton,48
#TrumpShutdown,2018-01-22 02:35:07,28869,Middlesbrough,46
#TrumpShutdown,2018-01-22 02:35:07,30720,Nottingham,49
#TrumpShutdown,2018-01-22 02:35:07,36240,Stoke-on-Trent,48
#TrumpShutdown,2018-01-22 02:35:07,44418,London,50
#TrumpShutdown,2018-01-22 02:35:08,34503,Sheffield,50
#TrumpShutdown,2018-01-22 02:35:08,44544,Belfast,49
#TrumpShutdown,2018-01-22 02:35:25,2423945,Honolulu,4
#TrumpShutdown,2018-01-22 02:35:27,23424775,Canada,24
#TrumpShutdown,2018-01-22 02:35:28,2348079,Auckland,27
#TrumpShutdown,2018-01-22 02:35:28,2352824,Albuquerque,7
#TrumpShutdown,2018-01-22 02:35:28,2487610,Salt Lake City,6
#TrumpShutdown,2018-01-22 02:35:32,2449808,Mesa,5
#TrumpShutdown,2018-01-22 02:35:33,23424916,New Zealand,26
#TrumpShutdown,2018-01-22 02:35:37,23424975,United Kingdom,45
#TrumpShutdown,2018-01-22 02:40:04,17044,Coventry,47
#TrumpShutdown,2018-01-22 02:40:04,26062,Leicester,50
#TrumpShutdown,2018-01-22 02:40:04,2972,Winnipeg,27
#TrumpShutdown,2018-01-22 02:40:04,3369,Ottawa,26
#TrumpShutdown,2018-01-22 02:40:04,3444,Quebec,24
#TrumpShutdown,2018-01-22 02:40:04,3534,Montreal,24
#TrumpShutdown,2018-01-22 02:40:04,8775,Calgary,27
#TrumpShutdown,2018-01-22 02:40:04,9807,Vancouver,7
#TrumpShutdown,2018-01-22 02:40:05,12903,Blackpool,46
#TrumpShutdown,2018-01-22 02:40:05,13963,Bristol,48
#TrumpShutdown,2018-01-22 02:40:05,18114,Derby,46
#TrumpShutdown,2018-01-22 02:40:05,32452,Portsmouth,47
#TrumpShutdown,2018-01-22 02:40:05,36758,Swansea,46
#TrumpShutdown,2018-01-22 02:40:05,4118,Toronto,24
#TrumpShutdown,2018-01-22 02:40:05,8676,Edmonton,28
#TrumpShutdown,2018-01-22 02:40:06,13383,Bournemouth,46
#TrumpShutdown,2018-01-22 02:40:06,28218,Manchester,47
#TrumpShutdown,2018-01-22 02:40:06,30720,Nottingham,49
#TrumpShutdown,2018-01-22 02:40:06,36240,Stoke-on-Trent,49
#TrumpShutdown,2018-01-22 02:40:07,34503,Sheffield,50
#TrumpShutdown,2018-01-22 02:40:07,44544,Belfast,50
#TrumpShutdown,2018-01-22 02:40:26,2352824,Albuquerque,7
#TrumpShutdown,2018-01-22 02:40:26,2423945,Honolulu,4
#TrumpShutdown,2018-01-22 02:40:27,23424775,Canada,24
#TrumpShutdown,2018-01-22 02:40:28,2348079,Auckland,26
#TrumpShutdown,2018-01-22 02:40:29,2449808,Mesa,5
#TrumpShutdown,2018-01-22 02:40:30,2487610,Salt Lake City,6
#TrumpShutdown,2018-01-22 02:40:36,23424916,New Zealand,25
#TrumpShutdown,2018-01-22 02:45:03,3369,Ottawa,26
#TrumpShutdown,2018-01-22 02:45:04,2972,Winnipeg,27
#TrumpShutdown,2018-01-22 02:45:04,3444,Quebec,24
#TrumpShutdown,2018-01-22 02:45:04,4118,Toronto,24
#TrumpShutdown,2018-01-22 02:45:04,8775,Calgary,27
#TrumpShutdown,2018-01-22 02:45:05,3534,Montreal,24
#TrumpShutdown,2018-01-22 02:45:05,8676,Edmonton,28
#TrumpShutdown,2018-01-22 02:45:05,9807,Vancouver,7
#TrumpShutdown,2018-01-22 02:45:25,23424775,Canada,24
#TrumpShutdown,2018-01-22 02:45:26,2423945,Honolulu,4
#TrumpShutdown,2018-01-22 02:45:27,2352824,Albuquerque,7
#TrumpShutdown,2018-01-22 02:45:27,2487610,Salt Lake City,6
#TrumpShutdown,2018-01-22 02:45:30,2449808,Mesa,5
#TrumpShutdown,2018-01-22 02:45:31,2348079,Auckland,26
#TrumpShutdown,2018-01-22 02:45:32,23424916,New Zealand,24
#TrumpShutdown,2018-01-22 02:50:04,2972,Winnipeg,27
#TrumpShutdown,2018-01-22 02:50:04,3369,Ottawa,26
#TrumpShutdown,2018-01-22 02:50:04,3444,Quebec,24
#TrumpShutdown,2018-01-22 02:50:04,4118,Toronto,24
#TrumpShutdown,2018-01-22 02:50:05,3534,Montreal,24
#TrumpShutdown,2018-01-22 02:50:05,8676,Edmonton,28
#TrumpShutdown,2018-01-22 02:50:05,8775,Calgary,27
#TrumpShutdown,2018-01-22 02:50:05,9807,Vancouver,7
#TrumpShutdown,2018-01-22 02:50:24,23424775,Canada,24
#TrumpShutdown,2018-01-22 02:50:25,2423945,Honolulu,4
#TrumpShutdown,2018-01-22 02:50:27,2348079,Auckland,25
#TrumpShutdown,2018-01-22 02:50:27,2352824,Albuquerque,6
#TrumpShutdown,2018-01-22 02:50:27,2487610,Salt Lake City,6
#TrumpShutdown,2018-01-22 02:50:30,2449808,Mesa,5
#TrumpShutdown,2018-01-22 02:50:31,23424916,New Zealand,24
#TrumpShutdown,2018-01-22 02:55:04,2972,Winnipeg,27
#TrumpShutdown,2018-01-22 02:55:04,3369,Ottawa,26
#TrumpShutdown,2018-01-22 02:55:04,3444,Quebec,24
#TrumpShutdown,2018-01-22 02:55:05,3534,Montreal,24
#TrumpShutdown,2018-01-22 02:55:05,4118,Toronto,24
#TrumpShutdown,2018-01-22 02:55:05,8775,Calgary,27
#TrumpShutdown,2018-01-22 02:55:06,8676,Edmonton,28
#TrumpShutdown,2018-01-22 02:55:06,9807,Vancouver,7
#TrumpShutdown,2018-01-22 02:55:25,23424775,Canada,24
#TrumpShutdown,2018-01-22 02:55:27,2352824,Albuquerque,6
#TrumpShutdown,2018-01-22 02:55:27,2423945,Honolulu,4
#TrumpShutdown,2018-01-22 02:55:28,2487610,Salt Lake City,6
#TrumpShutdown,2018-01-22 02:55:31,2449808,Mesa,5
#TrumpShutdown,2018-01-22 02:55:33,2348079,Auckland,25
#TrumpShutdown,2018-01-22 02:55:34,23424916,New Zealand,24
#TrumpShutdown,2018-01-22 03:00:05,2972,Winnipeg,27
#TrumpShutdown,2018-01-22 03:00:05,3369,Ottawa,26
#TrumpShutdown,2018-01-22 03:00:05,3444,Quebec,24
#TrumpShutdown,2018-01-22 03:00:05,3534,Montreal,24
#TrumpShutdown,2018-01-22 03:00:05,4118,Toronto,24
#TrumpShutdown,2018-01-22 03:00:05,8775,Calgary,27
#TrumpShutdown,2018-01-22 03:00:06,8676,Edmonton,28
#TrumpShutdown,2018-01-22 03:00:06,9807,Vancouver,7
#TrumpShutdown,2018-01-22 03:00:23,2423945,Honolulu,4
#TrumpShutdown,2018-01-22 03:00:26,23424775,Canada,24
#TrumpShutdown,2018-01-22 03:00:27,2487610,Salt Lake City,6
#TrumpShutdown,2018-01-22 03:00:28,2352824,Albuquerque,6
#TrumpShutdown,2018-01-22 03:00:30,2348079,Auckland,25
#TrumpShutdown,2018-01-22 03:00:31,23424916,New Zealand,24
#TrumpShutdown,2018-01-22 03:00:31,2449808,Mesa,5
#TrumpShutdown,2018-01-22 03:05:04,2972,Winnipeg,27
#TrumpShutdown,2018-01-22 03:05:04,3369,Ottawa,26
#TrumpShutdown,2018-01-22 03:05:04,3444,Quebec,23
#TrumpShutdown,2018-01-22 03:05:04,3534,Montreal,24
#TrumpShutdown,2018-01-22 03:05:04,4118,Toronto,24
#TrumpShutdown,2018-01-22 03:05:05,8676,Edmonton,27
#TrumpShutdown,2018-01-22 03:05:05,8775,Calgary,27
#TrumpShutdown,2018-01-22 03:05:05,9807,Vancouver,7
#TrumpShutdown,2018-01-22 03:05:25,23424775,Canada,23
#TrumpShutdown,2018-01-22 03:05:25,2423945,Honolulu,4
#TrumpShutdown,2018-01-22 03:05:28,2352824,Albuquerque,6
#TrumpShutdown,2018-01-22 03:05:29,2487610,Salt Lake City,6
#TrumpShutdown,2018-01-22 03:05:32,2348079,Auckland,25
#TrumpShutdown,2018-01-22 03:05:32,2449808,Mesa,5
#TrumpShutdown,2018-01-22 03:05:34,23424916,New Zealand,24
#TrumpShutdown,2018-01-22 03:10:04,2972,Winnipeg,26
#TrumpShutdown,2018-01-22 03:10:04,3369,Ottawa,25
#TrumpShutdown,2018-01-22 03:10:04,3444,Quebec,23
#TrumpShutdown,2018-01-22 03:10:05,3534,Montreal,23
#TrumpShutdown,2018-01-22 03:10:05,4118,Toronto,24
#TrumpShutdown,2018-01-22 03:10:05,8676,Edmonton,27
#TrumpShutdown,2018-01-22 03:10:05,8775,Calgary,26
#TrumpShutdown,2018-01-22 03:10:06,9807,Vancouver,7
#TrumpShutdown,2018-01-22 03:10:26,23424775,Canada,23
#TrumpShutdown,2018-01-22 03:10:26,2352824,Albuquerque,6
#TrumpShutdown,2018-01-22 03:10:26,2423945,Honolulu,4
#TrumpShutdown,2018-01-22 03:10:29,2449808,Mesa,5
#TrumpShutdown,2018-01-22 03:10:29,2487610,Salt Lake City,6
#TrumpShutdown,2018-01-22 03:10:33,23424916,New Zealand,24
#TrumpShutdown,2018-01-22 03:10:34,2348079,Auckland,25
#TrumpShutdown,2018-01-22 03:15:04,2972,Winnipeg,26
#TrumpShutdown,2018-01-22 03:15:04,3369,Ottawa,25
#TrumpShutdown,2018-01-22 03:15:04,3444,Quebec,23
#TrumpShutdown,2018-01-22 03:15:04,3534,Montreal,23
#TrumpShutdown,2018-01-22 03:15:04,4118,Toronto,24
#TrumpShutdown,2018-01-22 03:15:04,8775,Calgary,26
#TrumpShutdown,2018-01-22 03:15:04,9807,Vancouver,7
#TrumpShutdown,2018-01-22 03:15:05,8676,Edmonton,27
#TrumpShutdown,2018-01-22 03:15:24,23424775,Canada,23
#TrumpShutdown,2018-01-22 03:15:25,2423945,Honolulu,4
#TrumpShutdown,2018-01-22 03:15:27,2487610,Salt Lake City,6
#TrumpShutdown,2018-01-22 03:15:29,2352824,Albuquerque,6
#TrumpShutdown,2018-01-22 03:15:31,2348079,Auckland,25
#TrumpShutdown,2018-01-22 03:15:32,23424916,New Zealand,24
#TrumpShutdown,2018-01-22 03:15:32,2449808,Mesa,5
#TrumpShutdown,2018-01-22 03:20:05,2972,Winnipeg,26
#TrumpShutdown,2018-01-22 03:20:05,3369,Ottawa,25
#TrumpShutdown,2018-01-22 03:20:05,3444,Quebec,23
#TrumpShutdown,2018-01-22 03:20:05,3534,Montreal,23
#TrumpShutdown,2018-01-22 03:20:05,4118,Toronto,24
#TrumpShutdown,2018-01-22 03:20:05,8775,Calgary,26
#TrumpShutdown,2018-01-22 03:20:05,9807,Vancouver,7
#TrumpShutdown,2018-01-22 03:20:06,8676,Edmonton,27
#TrumpShutdown,2018-01-22 03:20:26,23424775,Canada,23
#TrumpShutdown,2018-01-22 03:20:26,2423945,Honolulu,4
#TrumpShutdown,2018-01-22 03:20:29,2352824,Albuquerque,5
#TrumpShutdown,2018-01-22 03:20:30,2487610,Salt Lake City,6
#TrumpShutdown,2018-01-22 03:20:32,2348079,Auckland,25
#TrumpShutdown,2018-01-22 03:20:32,2449808,Mesa,5
#TrumpShutdown,2018-01-22 03:20:35,23424916,New Zealand,24
#TrumpShutdown,2018-01-22 03:25:04,2972,Winnipeg,26
#TrumpShutdown,2018-01-22 03:25:04,3369,Ottawa,25
#TrumpShutdown,2018-01-22 03:25:04,3444,Quebec,23
#TrumpShutdown,2018-01-22 03:25:04,8775,Calgary,26
#TrumpShutdown,2018-01-22 03:25:05,3534,Montreal,23
#TrumpShutdown,2018-01-22 03:25:05,4118,Toronto,24
#TrumpShutdown,2018-01-22 03:25:05,8676,Edmonton,27
#TrumpShutdown,2018-01-22 03:25:05,9807,Vancouver,6
#TrumpShutdown,2018-01-22 03:25:25,23424775,Canada,23
#TrumpShutdown,2018-01-22 03:25:27,2423945,Honolulu,4
#TrumpShutdown,2018-01-22 03:25:28,2352824,Albuquerque,5
#TrumpShutdown,2018-01-22 03:25:30,2487610,Salt Lake City,6
#TrumpShutdown,2018-01-22 03:25:31,2449808,Mesa,5
#TrumpShutdown,2018-01-22 03:25:32,2348079,Auckland,25
#TrumpShutdown,2018-01-22 03:25:34,23424916,New Zealand,24
#TrumpShutdown,2018-01-22 03:30:04,2972,Winnipeg,26
#TrumpShutdown,2018-01-22 03:30:04,3369,Ottawa,25
#TrumpShutdown,2018-01-22 03:30:04,3444,Quebec,23
#TrumpShutdown,2018-01-22 03:30:04,3534,Montreal,23
#TrumpShutdown,2018-01-22 03:30:05,4118,Toronto,24
#TrumpShutdown,2018-01-22 03:30:05,8676,Edmonton,27
#TrumpShutdown,2018-01-22 03:30:05,8775,Calgary,26
#TrumpShutdown,2018-01-22 03:30:05,9807,Vancouver,6
#TrumpShutdown,2018-01-22 03:30:27,23424775,Canada,23
#TrumpShutdown,2018-01-22 03:30:28,2423945,Honolulu,4
#TrumpShutdown,2018-01-22 03:30:29,2348079,Auckland,24
#TrumpShutdown,2018-01-22 03:30:29,2352824,Albuquerque,5
#TrumpShutdown,2018-01-22 03:30:30,2487610,Salt Lake City,6
#TrumpShutdown,2018-01-22 03:30:33,2449808,Mesa,5
#TrumpShutdown,2018-01-22 03:30:36,23424916,New Zealand,22
#TrumpShutdown,2018-01-22 03:35:03,2972,Winnipeg,26
#TrumpShutdown,2018-01-22 03:35:04,3369,Ottawa,25
#TrumpShutdown,2018-01-22 03:35:04,3444,Quebec,23
#TrumpShutdown,2018-01-22 03:35:04,3534,Montreal,23
#TrumpShutdown,2018-01-22 03:35:04,4118,Toronto,24
#TrumpShutdown,2018-01-22 03:35:04,8676,Edmonton,27
#TrumpShutdown,2018-01-22 03:35:04,8775,Calgary,26
#TrumpShutdown,2018-01-22 03:35:04,9807,Vancouver,6
#TrumpShutdown,2018-01-22 03:35:22,2364559,Birmingham,44
#TrumpShutdown,2018-01-22 03:35:23,2357536,Austin,39
#TrumpShutdown,2018-01-22 03:35:23,2423945,Honolulu,4
#TrumpShutdown,2018-01-22 03:35:24,2397816,El Paso,44
#TrumpShutdown,2018-01-22 03:35:24,2428344,Jacksonville,45
#TrumpShutdown,2018-01-22 03:35:24,2442047,Los Angeles,43
#TrumpShutdown,2018-01-22 03:35:24,2460389,Norfolk,43
#TrumpShutdown,2018-01-22 03:35:25,23424775,Canada,23
#TrumpShutdown,2018-01-22 03:35:25,2358820,Baltimore,40
#TrumpShutdown,2018-01-22 03:35:25,2383660,Columbus,42
#TrumpShutdown,2018-01-22 03:35:25,2514815,Washington,41
#TrumpShutdown,2018-01-22 03:35:27,23424977,United States,43
#TrumpShutdown,2018-01-22 03:35:27,2352824,Albuquerque,5
#TrumpShutdown,2018-01-22 03:35:27,2357024,Atlanta,40
#TrumpShutdown,2018-01-22 03:35:27,2477058,Providence,43
#TrumpShutdown,2018-01-22 03:35:28,2487610,Salt Lake City,5
#TrumpShutdown,2018-01-22 03:35:28,2487796,San Antonio,42
#TrumpShutdown,2018-01-22 03:35:30,2449808,Mesa,5
#TrumpShutdown,2018-01-22 03:35:31,2348079,Auckland,24
#TrumpShutdown,2018-01-22 03:35:31,2367105,Boston,40
#TrumpShutdown,2018-01-22 03:35:32,2391279,Denver,42
#TrumpShutdown,2018-01-22 03:35:32,2480894,Richmond,43
#TrumpShutdown,2018-01-22 03:35:33,23424916,New Zealand,21
#TrumpShutdown,2018-01-22 03:35:33,2391585,Detroit,40
#TrumpShutdown,2018-01-22 03:35:34,2449323,Memphis,43
#TrumpShutdown,2018-01-22 03:35:34,2458833,New Orleans,43
#TrumpShutdown,2018-01-22 03:35:36,2475687,Portland,43
#TrumpShutdown,2018-01-22 03:35:36,2503713,Tallahassee,43
#TrumpShutdown,2018-01-22 03:35:37,2503863,Tampa,43
#TrumpShutdown,2018-01-22 03:40:03,3444,Quebec,23
#TrumpShutdown,2018-01-22 03:40:04,2972,Winnipeg,26
#TrumpShutdown,2018-01-22 03:40:04,3369,Ottawa,25
#TrumpShutdown,2018-01-22 03:40:04,3534,Montreal,23
#TrumpShutdown,2018-01-22 03:40:04,8676,Edmonton,27
#TrumpShutdown,2018-01-22 03:40:04,8775,Calgary,26
#TrumpShutdown,2018-01-22 03:40:05,4118,Toronto,24
#TrumpShutdown,2018-01-22 03:40:05,9807,Vancouver,6
#TrumpShutdown,2018-01-22 03:40:23,2359991,Baton Rouge,45
#TrumpShutdown,2018-01-22 03:40:23,2364559,Birmingham,44
#TrumpShutdown,2018-01-22 03:40:23,2388929,Dallas-Ft. Worth,41
#TrumpShutdown,2018-01-22 03:40:23,2407517,Fresno,43
#TrumpShutdown,2018-01-22 03:40:23,2423945,Honolulu,4
#TrumpShutdown,2018-01-22 03:40:24,2357536,Austin,39
#TrumpShutdown,2018-01-22 03:40:24,2358820,Baltimore,40
#TrumpShutdown,2018-01-22 03:40:24,2379574,Chicago,40
#TrumpShutdown,2018-01-22 03:40:24,2430683,Kansas City,41
#TrumpShutdown,2018-01-22 03:40:24,2442047,Los Angeles,43
#TrumpShutdown,2018-01-22 03:40:24,2478307,Raleigh,43
#TrumpShutdown,2018-01-22 03:40:24,2487889,San Diego,39
#TrumpShutdown,2018-01-22 03:40:25,23424775,Canada,23
